Lead_ID,First_name,Last_name,Full_Name,Date_of_Birth,Account_Created_On,Product_Category,Product_Name,Product_ID
LI-7199-71,Jethro,Powley,Jethro Powley,18/11/2002,27/10/2020,Food & wine,Apollo,BF-605740
LI-1055-36,Eden,Sidary,Eden Sidary,10/04/2003,31/07/2020,Mystery Kit,Agyrap-S,BF-143676
LI-5744-85,Hanan,Sorel,Hanan Sorel,07/09/2003,16/01/2020,Mystery Kit,Anhee-C,BF-265400
LI-5366-21,Quillan,O'Rowane,Quillan O'Rowane,29/12/2002,31/10/2019,Mystery Kit,Apollo,RP-083624
LI-4017-07,Willy,Slatcher,Willy Slatcher,14/05/1997,11/11/2019,Knitting,Apollo,RP-185803
LI-1690-71,Thurston,Halsted,Thurston Halsted,19/02/2000,21/01/2020,Knitting,Apollo,JS-289377
LI-0123-39,Waverly,Swendell,Waverly Swendell,09/05/2002,21/10/2020,Mystery Kit,Anhee-C,JS-117454
LI-7217-22,Damara,Ravel,Damara Ravel,05/10/2004,07/06/2020,Painting,Apollo,BF-937005
LI-1504-33,Bradan,Bellamy,Bradan Bellamy,11/08/2001,15/07/2020,Mystery Kit,Apollo,BF-590717
LI-8214-37,Ellsworth,Casetta,Ellsworth Casetta,03/12/1996,07/05/2020,Mystery Kit,Sirius,BF-354499
LI-9089-63,Dayle,Whimpenny,Dayle Whimpenny,22/07/1996,24/11/2019,Knitting,Agyrap-S,BF-090087
LI-3760-40,Darby,Wilgar,Darby Wilgar,18/03/2007,14/08/2020,Mystery Kit,Anhee-C,BF-332479
LI-9261-00,Jordan,Lesaunier,Jordan Lesaunier,27/12/2006,11/05/2020,Craft,Anhee-C,BF-747924
LI-6552-27,Margaretha,Spur,Margaretha Spur,14/10/2003,20/11/2019,Mystery Kit,Sirius,BF-508965
LI-0309-19,Iolande,Jacquemard,Iolande Jacquemard,12/02/2007,24/08/2020,Mystery Kit,Agyrap-S,JS-102691
LI-6248-78,Cornall,McClune,Cornall McClune,28/02/2006,24/07/2020,Painting,Apollo,RP-498843
LI-5550-14,Basia,Humber,Basia Humber,04/07/2007,18/08/2020,Mystery Kit,Agyrap-S,BF-448851
LI-0214-23,Vickie,Scutching,Vickie Scutching,26/12/1998,20/03/2020,Painting,Agyrap-S,RP-422847
LI-8188-21,Fara,Boothroyd,Fara Boothroyd,16/04/2003,24/05/2020,Mystery Kit,Proxima-C,HC-575599
LI-5903-71,Linette,Cordery,Linette Cordery,21/11/2002,10/04/2020,Mystery Kit,Agyrap-S,BF-133764
LI-8486-24,Lorelei,Wheldon,Lorelei Wheldon,16/02/1995,20/03/2020,Mystery Kit,Apollo,BF-715762
LI-4962-42,Eilis,Fould,Eilis Fould,27/04/2003,08/06/2020,Mystery Kit,Sirius,BF-513096
LI-6646-87,Berkly,Lewknor,Berkly Lewknor,05/05/1996,20/07/2020,Knitting,Agyrap-S,RP-665582
LI-3256-30,Fannie,Elstub,Fannie Elstub,24/02/1997,19/07/2020,Mystery Kit,Apollo,BF-344940
LI-5387-95,Jamill,Klimas,Jamill Klimas,24/04/1998,26/06/2020,Knitting,Agyrap-S,HC-148809
LI-7961-74,Lane,Bachellier,Lane Bachellier,22/03/2005,20/11/2019,Mystery Kit,Anhee-C,BF-947375
LI-0122-90,Erhart,Thurnham,Erhart Thurnham,23/07/1996,02/05/2020,Mystery Kit,Agyrap-S,BF-899605
LI-8235-58,Ezmeralda,Bownas,Ezmeralda Bownas,25/02/1996,13/08/2020,Mystery Kit,Aurora,HC-226691
LI-5830-68,Payton,Orridge,Payton Orridge,08/10/2003,18/11/2019,Knitting,Apollo,BF-681918
LI-8812-31,Agretha,Jablonski,Agretha Jablonski,22/11/1998,26/06/2020,Mystery Kit,Agyrap-S,RP-456279
LI-4783-73,Cristina,Rubenfeld,Cristina Rubenfeld,03/12/2007,14/11/2019,Food & wine,Apollo,BF-411112
LI-2511-39,Kirbie,Bernardy,Kirbie Bernardy,28/02/2005,12/03/2020,Food & wine,Agyrap-S,RP-147346
LI-0425-65,Paige,Budden,Paige Budden,11/12/2002,23/10/2020,Mystery Kit,Anhee-C,BF-595984
LI-5476-74,Cathie,Handley,Cathie Handley,13/08/1996,19/06/2020,Knitting,Anhee-C,RP-234955
LI-9902-68,Taber,Beacroft,Taber Beacroft,19/11/1995,03/09/2020,Mystery Kit,Agyrap-S,BF-934101
LI-2261-68,Sigismond,Henningham,Sigismond Henningham,22/01/1997,11/09/2020,Mystery Kit,Anhee-C,BF-174246
LI-4030-81,Mommy,Tilly,Mommy Tilly,25/09/1996,30/08/2020,Mystery Kit,Agyrap-S,BF-760457
LI-9815-79,Karissa,Jacomb,Karissa Jacomb,19/12/1995,14/07/2020,Mystery Kit,Agyrap-S,HC-905873
LI-8234-29,Garrett,Hasard,Garrett Hasard,25/07/1997,24/07/2020,Knitting,Agyrap-S,BF-204669
LI-3657-33,Paige,Looney,Paige Looney,23/05/2003,10/12/2019,Mystery Kit,Apollo,BF-453746
LI-9096-01,Athene,Barnard,Athene Barnard,19/06/2007,28/07/2020,Painting,Aurora,JS-521637
LI-0926-05,Hanny,Meaney,Hanny Meaney,16/11/1999,27/04/2020,Knitting,Apollo,RP-483158
LI-1102-73,Alexi,Fonzone,Alexi Fonzone,24/03/1999,10/01/2020,Knitting,Agyrap-S,BF-026139
LI-9333-23,Raviv,O'Breen,Raviv O'Breen,17/05/2002,24/01/2020,Painting,Aurora,HC-231832
LI-3386-78,Poppy,Gallimore,Poppy Gallimore,31/03/1999,19/03/2020,Mystery Kit,Agyrap-S,BF-235031
LI-4561-21,Stacey,Freeburn,Stacey Freeburn,22/08/1996,23/11/2019,Knitting,Apollo,BF-847342
LI-6139-80,Doris,Gribbell,Doris Gribbell,04/12/2004,07/02/2020,Knitting,Apollo,BF-518412
LI-7199-53,Tamar,Wallbrook,Tamar Wallbrook,12/02/2006,24/02/2020,Food & wine,Agyrap-S,JS-735845
LI-5562-52,Locke,Tremoille,Locke Tremoille,04/01/2007,28/02/2020,Mystery Kit,Agyrap-S,HC-072473
LI-2468-99,Sibylle,Avrasin,Sibylle Avrasin,28/03/2000,28/11/2019,Mystery Kit,Agyrap-S,RP-259276
LI-2248-81,Jacklin,Clemitt,Jacklin Clemitt,14/08/2002,23/01/2020,Mystery Kit,Agyrap-S,RP-920084
LI-7306-00,Bucky,Costain,Bucky Costain,04/09/2005,30/10/2020,Mystery Kit,Agyrap-S,BF-786084
LI-2300-19,Lou,Cherrison,Lou Cherrison,02/01/2007,17/09/2020,Knitting,Agyrap-S,BF-486626
LI-4873-29,Florrie,Dinning,Florrie Dinning,08/12/1996,09/03/2020,Knitting,Apollo,JS-726222
LI-2844-84,Rosalie,Bener,Rosalie Bener,12/08/1999,03/05/2020,Knitting,Agyrap-S,HC-921627
LI-0724-76,Oby,Faulkner,Oby Faulkner,18/09/1996,18/06/2020,Food & wine,Apollo,BF-720683
LI-8301-97,Cori,Rivitt,Cori Rivitt,23/05/1998,02/12/2019,Mystery Kit,Anhee-C,BF-450726
LI-0801-52,Carlyn,Mauro,Carlyn Mauro,13/01/1998,12/01/2020,Mystery Kit,Agyrap-S,JS-839472
LI-6065-39,Charlot,Mattheus,Charlot Mattheus,13/12/1997,01/04/2020,Craft,Agyrap-S,BF-525782
LI-1849-53,Gunter,Areles,Gunter Areles,03/04/2005,14/03/2020,Mystery Kit,Phoenix,BF-341286
LI-4015-38,Ruthie,Gaskal,Ruthie Gaskal,06/04/2004,14/12/2019,Mystery Kit,Apollo,JS-033924
LI-1537-83,Earl,Petera,Earl Petera,10/10/2002,08/08/2020,Knitting,Agyrap-S,BF-913495
LI-1633-27,Keefer,Kissock,Keefer Kissock,18/09/2001,07/12/2019,Food & wine,Agyrap-S,RP-483282
LI-3944-65,Betty,Stinson,Betty Stinson,21/02/1995,29/10/2020,Knitting,Agyrap-S,BF-507254
LI-6022-21,Maggy,Loraine,Maggy Loraine,31/03/2001,03/02/2020,Mystery Kit,Agyrap-S,JS-820980
LI-9760-53,Halsey,McMurraya,Halsey McMurraya,08/06/2002,01/06/2020,Knitting,Aurora,BF-160153
LI-5662-68,Shay,Face,Shay Face,16/04/1996,22/11/2019,Mystery Kit,Agyrap-S,BF-704199
LI-4640-61,Giraldo,Gostall,Giraldo Gostall,01/10/1999,11/06/2020,Mystery Kit,Apollo,BF-295167
LI-9917-34,Fernandina,Shwalbe,Fernandina Shwalbe,10/04/2005,08/04/2020,Mystery Kit,Apollo,BF-100653
LI-6493-05,Marga,Carn,Marga Carn,11/11/2002,13/09/2020,Knitting,Anhee-C,RP-996075
LI-6227-21,Arabel,Ragat,Arabel Ragat,31/12/2000,09/10/2020,Knitting,Agyrap-S,BF-651738
LI-4238-43,Wes,O'Fielly,Wes O'Fielly,14/11/1997,17/11/2019,Mystery Kit,Agyrap-S,BF-611435
LI-8463-40,Winnie,Gingedale,Winnie Gingedale,16/09/2001,22/01/2020,Craft,Apollo,RP-702986
LI-1454-09,Sandor,Cathrae,Sandor Cathrae,09/06/2005,12/11/2019,Knitting,Apollo,RP-071815
LI-5555-20,Hinda,Tennant,Hinda Tennant,16/03/2004,12/04/2020,Mystery Kit,Aurora,BF-317306
LI-2109-90,Immanuel,Leebeter,Immanuel Leebeter,11/01/1996,29/04/2020,Mystery Kit,Anhee-C,BF-807416
LI-6567-35,Pembroke,Tribbeck,Pembroke Tribbeck,19/11/1997,06/08/2020,Mystery Kit,Anhee-C,BF-198758
LI-5891-97,Virgie,Pawlata,Virgie Pawlata,09/01/1998,24/05/2020,Knitting,Phoenix,BF-256858
LI-8888-32,Xever,Howett,Xever Howett,08/08/1995,01/11/2019,Mystery Kit,Agyrap-S,BF-076260
LI-4740-62,Margeaux,Cutmore,Margeaux Cutmore,17/03/2001,26/02/2020,Mystery Kit,Agyrap-S,RP-893707
LI-9788-72,Lindie,Simnett,Lindie Simnett,20/04/2000,06/01/2020,Mystery Kit,Agyrap-S,BF-167407
LI-9860-97,Marieann,Basill,Marieann Basill,28/06/2004,21/03/2020,Knitting,Agyrap-S,BF-838222
LI-9431-31,Rozalie,Chafer,Rozalie Chafer,12/09/2003,06/09/2020,Knitting,Agyrap-S,BF-584037
LI-1959-28,Raymund,Chubb,Raymund Chubb,03/12/2003,02/06/2020,Mystery Kit,Agyrap-S,BF-723256
LI-6677-77,Desmond,Philbrick,Desmond Philbrick,07/02/2001,14/03/2020,Craft,Agyrap-S,BF-060298
LI-7585-06,Noemi,Snodin,Noemi Snodin,17/03/2002,29/07/2020,Food & wine,Apollo,RP-537741
